,id,sentiment_score,tfidf_score,clean,comments,sentiment_rate,prediction,actual
895,6316145,"[1.2721912427452897, 1.2458463266281823, 1.0143626294672785, 1.0600787783224532, 1.1977222307183566, 1.2644576991349066, 1.1360643009905433, -1.5472820945011, 1.0437634773982931, 1.0797777787010978, 1.2483702642417305, 2.323701260337126, 1.0593362231572228, -1.0751220381254112, -1.8125120388315603, 1.0593362231572228, 1.0705501647930176, -1.3011644872958696, -1.5801545411429476, 1.2721912427452897, 1.1230371291640524, 1.2721912427452897, 1.2458463266281823, -1.1283539068261896, 1.2279439463682977, 1.2458463266281823, 1.2743807784777126, 1.1226519917064541]","[5.358115363543455, 5.554853505478665, 2.5089250328387185, 2.221365818056482, 2.895372410621639, 3.7875729706909858, 2.1063892138367146, 4.664555712876101, 4.1602970590800465, 4.309639891043364, 2.149992197595681, 9.300497557530946, 6.247442274835523, 4.242660661950396, 8.937592063841578, 6.247442274835523, 3.4506325776969966, 3.701612742703896, 4.255058341239998, 5.358115363543455, 4.1360687902552735, 5.358115363543455, 5.554853505478665, 2.35382209131815, 2.894236574885915, 5.554853505478665, 6.745210110981146, 3.154302141794926]",great stay u apartment perfect described location couldnt better met host seamlessly get key discus get around little bit great communication great stay would definitely stay returning area,"this was a great stay for us! the apartment is perfect, just as described, and the location couldn't be any better. met up with the hosts seamlessly to get keys and discuss how to get around a little bit. great communication, great stay. would definitely stay again when returning to the area.",85.14453342,1,1
896,6316145,"[1.1977222307183566, 1.2483702642417305, 1.1977222307183566, 1.1360643009905433, -1.5472820945011, 1.1659134814186691, 1.102412724836383, 1.3214123444369628, -1.7582034200152354, 1.73536406656255, -1.596678065996326, 1.0600787783224532, -1.7750408454462259, -1.1047139316090095, 1.201342039038463, 1.1682540827819132, 1.303092583252891, -1.223216945351, 1.0947800888572725, 1.2697406918669558, 1.129606363385342, 1.113011026100737]","[5.790744821243278, 2.149992197595681, 5.790744821243278, 2.1063892138367146, 4.664555712876101, 3.72454845438463, 2.478776860031267, 2.9075340905846785, 5.630546113302529, 5.561340950126, 6.967140805870146, 2.221365818056482, 7.945951894725636, 4.093404977382987, 3.5339359210024477, 3.0758153735372797, 3.8497273802914687, 3.5824424235880263, 5.032549889554772, 3.842509062624273, 1.9963179150927937, 5.004914279382685]",perfect host perfect location couldnt felt comfortable well looked totally understand apartment rarely available lovely experience thank much hope visit boston future ,perfect hosts. perfect location. we couldn't have felt more comfortable and were well looked after. totally understand now why this apartment is so rarely available as we had a lovely experience. thank you so much! hope to visit boston and you again in the future. ,21.69095913,1,1
897,6316145,"[1.1586033060182528, 1.2112978914922499, 1.041264195336121, 1.0171310866924999]","[3.303423771658453, 3.039363761671821, 4.60457300827439, 3.152029261613299]",friendly helpful local restaurant,very friendly and helpful with local restaurants,15.50953658,1,1
898,6316145,"[0, 1.1995140026753741, 1.11191575137804, -1.2070034390161901, -1.188445760642355, 1.1016697718190689, 1.0600787783224532, 1.0806432994242714, 1.0577200760532492, 1.1360643009905433, 1.1977222307183566, 1.3559280444793724, 1.1338612459154176, 1.0896676487420207, 1.2300358001056833, 1.129606363385342]","[11.379939099210782, 3.613946019803107, 3.5082464348871367, 3.3760746617786537, 4.519275427762495, 3.0071938121604176, 2.221365818056482, 6.424112041609521, 4.525057309835713, 2.1063892138367146, 2.895372410621639, 5.798324258528789, 4.349081623094662, 4.222593098899587, 4.0345742587939135, 1.9963179150927937]",emmily welcoming feel like living home apartment confortable amenity location perfect traveler want near best boston,emmily was very welcoming and we feel like living in our own home. the apartment is very confortable and has all amenities. the location is perfect for travelers that want to be near what is best in boston.,46.65933912,1,1
899,6316145,"[1.102412724836383, 1.0600787783224532, 1.1100756739481261, 1.1024575602321502, 1.0959623984085969, 0.9870311989664144, 0.9782225513443265, 0.9922267597607847, 1.059931649057209, 1.0074234737555932, 1.1226519917064541, 1.4017976647084749, 1.2270853452553623, 1.1570710402339008, -1.0093719008745783, 1.0851807193599996, -1.0027083910129257, 1.059931649057209, -1.2612800359085679, -1.067882784124302, -1.2062526720727682, 1.1702328744251425, -1.4801745694611603, 1.2279439463682977, 1.2458463266281823]","[2.478776860031267, 2.221365818056482, 3.3003210698209426, 2.88376527501862, 2.724637505676915, 3.4395332872382944, 3.699301671649846, 4.963206816698456, 6.638166692552931, 4.94218744947438, 3.154302141794926, 7.467916093782636, 6.967140805870146, 3.1026542054414845, 4.719363949371096, 5.230402997532305, 5.461045244937635, 6.638166692552931, 3.7499633921829925, 3.234534489543325, 3.9545812121836303, 2.660866851785059, 6.339745002872982, 2.894236574885915, 1.851617835159555]",comfortable apartment quiet neighborhood easy walking distance fenway back bay area emily steven made checkin simple checked back next day sure everything order definitely stay ,very comfortable apartment in a quiet neighborhood. easy walking distance to fenway and back bay area. emily and steven made the check-in very simple and checked back with me the next day to be sure everything was in order. will definitely stay here again! ,54.12764447,1,1
900,6316145,"[1.1600448784924657, 1.3319748752938991, 1.2458463266281823, 1.0600787783224532, 1.086874706884319, 4.8287383589903765, 0, 1.0458609782791501, 1.0451345464678852, 1.4017976647084749, 1.1238035977270397, 1.124614029818676, 0, -1.6436679955147944, 0.9844825035755699, 1.0143626294672785, -1.2479538268479735, -1.1562244461975901, 1.2300358001056833, 0.9926704729024934, 0, 1.2458463266281823, -1.2588938485934484, 1.129606363385342]","[2.884582602403719, 3.5333491239195953, 3.70323567031911, 2.221365818056482, 2.0887563393904984, 10.686791918650837, 10.974473991102618, 7.182737151548974, 6.399763012599235, 7.467916093782636, 5.003212151312155, 4.12540770846916, 10.974473991102618, 6.424112041609521, 5.287498634762797, 2.5089250328387185, 5.579332439919041, 3.3769104328260497, 4.0345742587939135, 3.6256719829624062, 11.379939099210782, 3.70323567031911, 4.083186904827787, 1.9963179150927937]",really enjoyed stay apartment clean cozyand nears northeastern university emily husband always helpfulthey often text u ask need best airbnb experiencei stay come boston,"we really enjoyed our stay here. the apartment is clean and cozy,and it nears northeastern university. emily and her husband are always helpful,they often text us to ask what we need. it's my best airbnb experience!i will stay here if i come to boston again.",100.4406579,1,1
901,951476,"[1.408981129700558, 1.129606363385342, 1.1797868459641925, 1.206988845383129, -1.9412544100467983, 1.2721912427452897, 1.165692522557035, 1.0600787783224532, 1.1360643009905433, 1.118378847406156, -1.0491559077175832, -1.0695295313764035, 1.1287931078358195, 1.0336708672643065, 1.441317137398853, -1.2789175569152196, 2.378298630176199, 0.9566509796761786, 1.0600787783224532, 1.2721912427452897, 1.4143638205134685, -1.4942603599302673, 1.102412724836383, 1.746286651588905, 1.0862617364749618, 1.3214123444369628, -0.9848850082538081, -1.5152070905385353, 1.1640287444840667, 1.029455783236695, 1.0213058028436344, -1.0629138273606575, 1.0900195795833474, 1.1277041152435334, 1.7408904825832583, 1.2458463266281823, -1.3861984730511459, -1.339001792796684, 1.0417046567908583, 1.4391046874600855, -1.4728057268059023, -1.3588470920659856, 1.2721912427452897, 1.165692522557035, 1.2721912427452897, 1.26268969548639, -1.1283539068261896, 1.2965590571375933, 1.1242888157443813, -1.1859186381362499]","[6.352774503163316, 1.9963179150927937, 5.454347296253507, 6.056929120072374, 8.639099075285582, 7.144153818057939, 5.432794022918815, 4.442731636112964, 2.1063892138367146, 3.405062198651906, 5.020365230538404, 3.298154892275781, 6.135550074688301, 5.029926363782387, 6.6840145499542265, 5.66126801206083, 10.463648367336626, 3.5364826948346666, 4.442731636112964, 7.144153818057939, 4.460749442602982, 6.931422723268067, 2.478776860031267, 8.740881769595523, 3.7290567073636787, 2.9075340905846785, 4.816789040080047, 5.911878958075651, 7.978741717548626, 5.447693911762771, 6.320513640945094, 6.75988030072894, 5.379762611500778, 7.914203196411055, 9.993644738090891, 1.851617835159555, 6.410125799634781, 5.66126801206083, 6.283126108873474, 5.157362831139413, 7.182737151548974, 3.943616514986497, 7.144153818057939, 5.432794022918815, 7.144153818057939, 1.991536227361028, 2.35382209131815, 7.40964718565866, 2.660213310384459, 4.203302377240581]",visited boston wife parent law great time apartment location convenient cool even moment red sox fan swarming street apartment great every sense comfortable intimate spacious well equipped despite lastminute request seamless replied fast flawless securing stay downside internet connection incredibly slow overall great time great place would surely recommend anyone,"we visited boston with my wife and my parents in law and had a great time at this apartment. the location is convenient and cool, even at moments where the red sox fans were swarming the streets. the apartment was great in every sense: comfortable, intimate, spacious and well equipped. despite our last-minute request, seamless replied very fast, and was flawless in securing our stay. the only downside was the internet connection, which was incredibly slow. overall, we had a great time in this great place and would surely recommend it to anyone.",152.6491224,1,1
902,951476,"[-1.4148450064683344, 1.2721912427452897, 1.1682540827819132, 1.0213058028436344, -1.457860409621752, 1.1208047462057888, -1.630890237570567, -1.039056383232617, -1.6592502761210388, 1.0600787783224532, -1.2222487804101423, -1.067882784124302, -1.5268208464406745, -1.394647059260656, 1.0600787783224532, -2.0278653345403375, -1.3934687581998322, -1.5200001114520432, -1.630890237570567, -1.1054095179262486, -1.2479538268479735, -1.309774918783409, -1.5268208464406745, -0.9709453804461411, 1.459871166199995, -1.1635246931713707, -0.9832095530714435, -1.100845383460933, -0.9883613836803491, -1.189183859501003, -1.5268208464406745, -0.9709453804461411, -1.1078279610689985, 1.0600787783224532, -1.6369446739685034, -1.2981262094587602, -1.59010361800937, -1.5200001114520432, -1.067882784124302, -0.9973831256891891, 1.0213058028436344, -1.5662722105219584, -2.154842905701194, -1.4111665516838015, -1.067882784124302, -0.9973831256891891, -1.585872348129844, 1.086874706884319, -1.558466072654639, -1.5200001114520432, -1.6519771113053678, -1.3734087142360139, 1.1225970827921299, -1.5513561795752375, -1.6230537145196273, -1.2063350755617988, 1.0073727409901294, -1.7117087521671293, -1.0685162062344313, 1.0073727409901294, -1.7117087521671293, -1.0685162062344313, -1.4922317732932247, -1.6958697206098674, 1.1838977547477865, -1.3927793414746785, -1.5513561795752375, -1.156544507252098, -1.5513561795752375, -1.5659788919366557, -1.371554060930659, -1.5513561795752375, -2.361004454007929, -1.22163590580797, -1.9974179254504791, -1.1835477377527222, -1.630890237570567, -1.1835477377527222, -1.4922317732932247, -1.309774918783409, -1.6984534585175366, -1.630890237570567, -1.2326064245414536, -1.5951999827349173, -1.5950731882337323, -1.64520289794845, 0, 0, -4.36172865215348, 0, -1.746354743327247, -1.2544029891136723, -1.6094658121291001, 1.7731440185581953, -1.2875686596971891, -1.1987491588572632, -1.8849811130785437, 1.0143626294672785, -1.163653249923783, -1.3746293440135156, -1.067882784124302, -1.100845383460933, 1.2458463266281823, 1.1658587721802576, -1.5268208464406745, -1.8730070356974742, -1.2502908309208274, -1.2358137412282126, -1.0105350082415103, 1.0213058028436344, -1.100845383460933, 1.165692522557035, 1.0600787783224532, -1.9316731301684185, -1.38125951124056, 1.0600787783224532, -1.5369027307464744, -1.131032193565023, -1.1078279610689985, -1.404526367404612, -1.1663509926221372, -1.283930428352411, -0.9883613836803491, -1.7822025605169354, -1.1078279610689985, -1.1283539068261896, -1.5369027307464744, -1.2079669057897402]","[5.393487093926344, 1.7860384545144847, 3.0758153735372797, 18.961540922835283, 5.651464011964209, 2.8951657990506554, 13.341251277773779, 5.437139724084081, 5.536394682179422, 11.10682909028241, 7.117259222169467, 12.9381379581733, 24.606031440507646, 7.310912344972971, 11.10682909028241, 8.705790449784253, 4.299491812410533, 21.03147374023128, 13.341251277773779, 5.92675702210183, 5.579332439919041, 7.5347102697897235, 24.606031440507646, 9.03855085552499, 5.7870881852618625, 5.070020820984265, 5.832810434599958, 13.734300137460583, 10.111160273658943, 7.145832594613522, 24.606031440507646, 9.03855085552499, 18.78583586038208, 11.10682909028241, 4.789638051014096, 6.1381920841511395, 7.595749465292521, 21.03147374023128, 12.9381379581733, 7.751645816712783, 18.961540922835283, 5.933201727544472, 8.489567341314618, 4.782793397324131, 12.9381379581733, 7.751645816712783, 7.25280471416569, 2.0887563393904984, 8.359514213066419, 21.03147374023128, 4.363329415316563, 6.914030980556198, 4.26965122281856, 24.227716480289494, 8.012643269224307, 4.618945201624049, 8.169765365496303, 15.168899820077176, 7.0119214392125615, 8.169765365496303, 15.168899820077176, 7.0119214392125615, 13.095266681277886, 8.38420682565679, 4.456310471072355, 4.325489441077842, 24.227716480289494, 5.981776397693029, 24.227716480289494, 7.562226773253877, 5.123229824769955, 24.227716480289494, 9.434028950155469, 4.891494335158862, 8.462168367126502, 6.891209468920733, 13.341251277773779, 6.891209468920733, 13.095266681277886, 7.5347102697897235, 8.1218425611893, 13.341251277773779, 4.882410245438519, 7.372605913978311, 7.145832594613522, 6.831339264711085, 9.993644738090891, 9.875861702434507, 8.576578718304248, 10.974473991102618, 7.562226773253877, 6.277028529005356, 6.805228120707399, 4.874155039082554, 5.911878958075651, 4.970586923996079, 7.182737151548974, 2.5089250328387185, 3.2768986443002746, 6.661440227915687, 12.9381379581733, 13.734300137460583, 1.851617835159555, 4.9502196211716445, 24.606031440507646, 8.065753094538255, 6.73554820006941, 5.443723026333278, 7.205551829315144, 18.961540922835283, 13.734300137460583, 2.7163970114594074, 11.10682909028241, 9.675191006972357, 4.570348069015877, 11.10682909028241, 9.118754063862045, 6.235355832604787, 18.78583586038208, 5.734492201567544, 5.564317142799045, 7.11024164951082, 10.111160273658943, 4.94298776964515, 18.78583586038208, 2.35382209131815, 9.118754063862045, 5.689579644886722]",others great experience seamless unfortunately good one booked different apartment informed day move original apartment plumbing problem moved one called ask didnt move instruction yet id sent 3 email asking move instruction reply apartment long term renter moved day arrived seamless cleaning crew worked day arrived appeared clean surface moved though started see dirty filthy old food stuck kitchen food stuck kitchen sink sticky spot floor dirty furniture dirty carpet top dirty burned light bulb bathroom one bathroom sink didnt drain one window blind fell opened carbon monoxide detector chirped constantly elevator broken making loud noise keeping u night fixed day 3 stay wanted move pain decided live emailed seamless 3 time apartment filth issue apartment never received reply thats 6 total email without reply would never rent ,"while others have had great experiences with seamless, ours was unfortunately not a good one.

we booked a different apartment, but were informed the day before move in that the original apartment had a plumbing problem so we were moved into this one. but that was only after i called to ask why we didn't have move in instructions yet (i'd sent 3 emails asking where the move in instructions were with no reply).  

this apartment had had a long term renter in it that moved out the day before we arrived.  seamless' cleaning crew worked on it all day and when we arrived it appeared clean on the surface, so we moved in.  once we were in though we started to see just how dirty it was.  filthy.  old food stuck in the kitchen, food stuck in the kitchen sink, sticky spots on the floor, dirty furniture, dirty carpet.  on top of being dirty there was a burned out light bulb in the bathroom, one of the bathroom sinks didn't drain, one of the window blinds fell off when we opened it, the carbon monoxide detector chirped constantly, the elevator was broken (making a loud noise) keeping us up at night (they fixed that on day 3 of our stay). we wanted to move, but it was such a pain we decided to live with it.

i emailed seamless 3 times while we were in the apartment about the filth and the issues with the apartment and never received a reply.  that's 6 total emails to them without a reply.  i would never rent from them again.


",-1279.376699,0,0
903,951476,"[1.0600787783224532, 1.147904658726302, 1.086874706884319, 1.2721912427452897, 1.1360643009905433, 1.5586683562366748, 1.3319748752938991, 1.2458463266281823]","[2.221365818056482, 2.421720624287829, 2.0887563393904984, 1.7860384545144847, 2.1063892138367146, 6.000041745670322, 3.5333491239195953, 1.851617835159555]",apartment nice clean great location thoroughly enjoyed stay ,"the apartment was very nice, clean, and in a great location. we thoroughly enjoyed our stay. ",28.4353584,1,1
904,9865550,"[-1.2070034390161901, 1.1100756739481261, 1.1586033060182528, 1.26268969548639, 1.2458463266281823, -2.187408517393973, 1.1242888157443813, 1.2025034777362016, 0, 1.26268969548639, 1.1208047462057888, 1.26268969548639, -1.2965927473058934, 1.1191729651882367, 1.1600448784924657, 1.3319748752938991]","[3.3760746617786537, 3.3003210698209426, 3.303423771658453, 5.974608682083084, 1.851617835159555, 6.307895176985882, 2.660213310384459, 6.77476891322269, 11.379939099210782, 5.974608682083084, 2.8951657990506554, 5.974608682083084, 5.434518490604207, 5.928900645645081, 2.884582602403719, 3.5333491239195953]",like quiet friendly place stay strongly recommend julie lous place good place rest relax really enjoyed,if you like a quiet and friendly place to stay i strongly recommend julie and lou's place. i good place to rest and relax. i really enjoyed to be there!,36.58128061,1,1
905,3783090,"[1.056378898029981, 1.1252580652040467, 1.2644576991349066, -1.3677325298963272, -1.0276742396396292, 1.086874706884319, 1.2039493461586526, 1.2368220703583521, 1.2721912427452897, 1.1360643009905433, -1.1412782084360353, 1.0959623984085969, 1.0593362231572228, 1.0672292921247246, 1.2483702642417305, 1.1360643009905433, 1.1100756739481261, 0.9566509796761786, -1.0408910243507943, 1.04848597157498, 1.0301600644534488, -1.4832446226845708, 1.0073727409901294, 1.0171310866924999, 1.1360643009905433, -1.0695295313764035, -1.6519771113053678, 1.2483702642417305, 1.0705501647930176, 1.1205941673231785, 1.184523622254721, 1.05444678380641, -1.0910811510444092, -1.0322364654724911, 0, 1.147904658726302, 1.2112978914922499, -1.1283539068261896, 1.3758582465251363, 1.1242888157443813, 1.26268969548639, -1.1859186381362499, 1.2821322578794683, 1.129606363385342, 1.0767351141107881, 1.2279439463682977, -1.2588938485934484, 1.059931649057209]","[4.469686940030058, 3.786313048639476, 3.7875729706909858, 5.905569788882386, 4.268019235512238, 2.0887563393904984, 5.227206404506678, 5.461045244937635, 1.7860384545144847, 6.319167641510144, 4.23041480479127, 2.724637505676915, 3.1237211374177614, 4.495964348894049, 4.299984395191362, 6.319167641510144, 3.3003210698209426, 3.5364826948346666, 5.304593068122098, 3.63818833108132, 5.267363726353742, 4.549064864564603, 4.084882682748152, 3.152029261613299, 6.319167641510144, 3.298154892275781, 4.363329415316563, 4.299984395191362, 3.4506325776969966, 4.583674196262008, 7.838979775173468, 5.184513820205364, 5.524867177008355, 5.402319958924853, 10.974473991102618, 2.421720624287829, 3.039363761671821, 2.35382209131815, 4.082848094050364, 2.660213310384459, 1.991536227361028, 4.203302377240581, 4.638828897637592, 1.9963179150927937, 5.813504815705804, 2.894236574885915, 4.083186904827787, 3.3190833462764653]",studio exactly described shown picture clean neat organized great location building easy get help host location quiet street step away green whole food restaurant location even though host around easily approachable via phone answer questionscomments nice helpful would extremely recommend place anyone visiting boston ill definitely come back ,"the studio was exactly as described and shown in the pictures.  it was very clean, neat, organized and in a great location.  the building was easy to get into with the help of the host and the location is in a quiet street and just steps away from the green t, whole foods, restaurants and other locations.   
even though the host was not around, he was very easily approachable via phone to answer any questions/comments.  he is very nice and very helpful.    i would extremely recommend this place to anyone visiting boston, and i'll definitely come back! ",96.35635431,1,1
906,3783090,"[1.2721912427452897, 1.2458463266281823, 1.0600787783224532, 1.1714580503320315, 1.086874706884319, 1.1977222307183566, 1.1360643009905433, 1.147904658726302, 1.1024575602321502, 1.1100756739481261, 0.9566509796761786, 1.0959623984085969, 1.0295377396807488, 1.26211648039523, 0.9781220035948588, 1.076469114755759, 1.048261417323464, 1.8221608436230465, 1.1389076990152605, 1.2867633716364109, -1.1283539068261896, 1.2279439463682977, 1.2458463266281823]","[1.7860384545144847, 3.70323567031911, 2.221365818056482, 7.103272980194727, 2.0887563393904984, 2.895372410621639, 2.1063892138367146, 2.421720624287829, 2.88376527501862, 3.3003210698209426, 3.5364826948346666, 2.724637505676915, 3.959360193799981, 3.83032993405625, 2.9904656493969153, 7.228899193312136, 7.336887831376232, 8.895032449422782, 3.6869133507928935, 5.036058665084451, 2.35382209131815, 2.894236574885915, 3.70323567031911]",great stay apartment attractive clean perfect location nice neighborhood quiet street easy access short walk bu campus dylan accommodating accessible would definitely stay ,"great stay - apartment very attractive and clean. perfect location: very nice neighborhood, quiet street, easy access to t and short walk to bu campus. dylan was very accommodating and accessible. would definitely stay here again. ",101.3924001,1,1
907,3783090,"[0, 0, 1.2458463266281823, 1.8221608436230465, 1.0600787783224532, 1.1252580652040467, 1.2644576991349066, 1.086874706884319, -1.1326660838371636, 1.2580843363721284, 1.102412724836383, 1.1360643009905433, 1.4826356401953555, 1.1100756739481261, 1.0841731997225674, 0.9908318578129219, 1.0534259792980332, 1.8221608436230465, 1.165692522557035, 1.1702328744251425, 1.1977222307183566, 1.124614029818676, 1.3247136822009984, -1.0629138273606575, -1.0459327590728513, -1.1283539068261896, 1.2279439463682977, 1.1242888157443813, 1.0600787783224532, 1.1992389209734333, -1.4213265100348673, 1.2458463266281823, -1.2612800359085679, 1.4027171333501054, 1.129606363385342]","[10.974473991102618, 11.379939099210782, 3.70323567031911, 17.790064898845564, 4.442731636112964, 3.786313048639476, 3.7875729706909858, 2.0887563393904984, 3.080653192313508, 3.7584989884511515, 2.478776860031267, 2.1063892138367146, 4.277028305454603, 3.3003210698209426, 2.9373617011753343, 3.4711843604275354, 5.159348929111043, 17.790064898845564, 2.7163970114594074, 2.660866851785059, 2.895372410621639, 4.12540770846916, 7.182737151548974, 6.75988030072894, 4.740063265384246, 2.35382209131815, 2.894236574885915, 2.660213310384459, 4.442731636112964, 5.461045244937635, 3.50805575894033, 3.70323567031911, 3.7499633921829925, 3.8551080766199948, 1.9963179150927937]",woderful twomonths stay dylan apartment exactly described clean bed super comfortable location awesome quiet close station contact dylan time everything perfect always reliable replied quickly would definitely recommend apartment wish could stay next trip boston,"i had a woderful two-months stay at dylan's apartment. it's exactly as described, very clean and the bed is super comfortable. the location is awesome, very quiet and close to the t station.
i had to contact dylan a very few times because everything was perfect and he has always been reliable and replied very quickly.
i would definitely recommend this apartment and i wish i could stay there again in my next trip to boston.",143.3725532,1,1
908,3783090,"[1.8221608436230465, 1.1570710402339008, 1.1682540827819132, 1.2814054146292082, 1.0600787783224532, 1.2721912427452897, 1.4826356401953555, -1.2054092359440738, 1.2721912427452897, 1.1360643009905433, 1.086874706884319, -1.3011644872958696, 1.2187674798745591, -1.3344846780147241, 1.2580843363721284, 1.118378847406156, 0.9931280225060458, 1.0835611812522234, 1.1600448784924657, 1.1757162212006305, 1.072275956916161, -1.3042468741743334, -1.4438521966531621, -1.5801545411429476, -1.1987491588572632, -1.2234745276640087, -1.4902982786410892, 1.0600787783224532, 1.0896676487420207, -1.1412782084360353, -1.349201014965514]","[8.895032449422782, 3.1026542054414845, 3.0758153735372797, 3.2755377912891697, 4.442731636112964, 3.5720769090289695, 4.277028305454603, 5.433210445944192, 3.5720769090289695, 2.1063892138367146, 2.0887563393904984, 3.701612742703896, 3.8794096138154868, 5.748727317389417, 3.7584989884511515, 3.405062198651906, 4.080817636499982, 4.351737667152777, 2.884582602403719, 3.896975937533386, 4.563203218615813, 5.71351241109835, 6.485837621370478, 4.255058341239998, 4.970586923996079, 3.9872915784891587, 5.196821667879961, 4.442731636112964, 4.222593098899587, 4.23041480479127, 5.794564855604882]",dylan made experience staying apartment great awesome deal great location clean little cozy side super convenient public transportation really safe neighbourhood hear tiny bit noise people coming apartment near building entrance,"dylan made the experience of staying at this apartment great! awesome to deal with, great location, clean. a little on the cozy side, but super convenient to public transportation in a really safe neighbourhood! can hear a tiny bit of noise of people coming in and out as apartment is near building entrance.",22.7513537,1,1
909,3783090,"[1.2721912427452897, 1.056378898029981, 1.3327450118368154, 1.1360643009905433, 1.8221608436230465, 1.099919852063105, 1.2112978914922499]","[1.7860384545144847, 4.469686940030058, 3.3536055189196574, 2.1063892138367146, 8.895032449422782, 3.964763989597487, 3.039363761671821]",great studio wonderful location dylan responsive helpful ,great studio in wonderful location. dylan was very responsive and helpful. ,38.10703743,1,1
910,3783090,"[1.2721912427452897, -1.250661013618571, 1.1977222307183566, -1.1228109126125456, -1.0713082982206985, -1.2234745276640087, -1.2070034390161901, -1.5672061233933696, -1.1228109126125456, -1.085904194493073, -1.0610904699980812, 1.2721912427452897, -1.1883413347113465, 1.147904658726302, 1.0577200760532492, 1.2323001514977097, 1.1360643009905433, -1.399791760147481, -1.0198793981377894, 1.3193324642121291, -1.1735999832246167, 1.1682540827819132, -1.1749928705270885, 1.1465841576218752, 1.8221608436230465, 3.837775062122215, -1.5300443030809932, 1.086874706884319, -1.2106298767837895, -1.241186525005055, 1.2721912427452897, -1.625247912508134, -1.2234745276640087, -1.2070034390161901, -1.261962227838214, -1.1326660838371636, 0, -1.1670460473881334, -1.2004468690860917, -1.3282056130649484, -1.9015959266248115, -1.1987491588572632, -1.629322359123843, -1.2669975864177936, -4.27282074377867, -1.2234745276640087, -1.4645885337820268, -1.1412782084360353, 1.1338612459154176, 1.0722761332943858, -1.4888798216684576, 1.1977222307183566, -1.2234745276640087, -1.1562244461975901, 0.9772084615411855, 1.0301600644534488, 0.9893164603991413, 0.9783644356688573, 1.2585110072280181, 0.9926970345876192, 1.1338612459154176, 1.1991948831446233, -1.3330017278113009, 1.028860132688047, 1.129606363385342, 1.1226519917064541, 2.8727214102422853, -1.4499631435339684, 1.1338612459154176, 1.0959623984085969, -0.9960478177042039, -0.9960478177042039, 1.1685565113253995, 1.472168119912559, 1.0476637921955942, 1.2721912427452897, 1.2458463266281823, -1.1283539068261896, 1.5586683562366748, 1.1242888157443813, 0.9926704729024934]","[7.144153818057939, 5.276262561495872, 5.790744821243278, 10.679368775866736, 4.2187050691183625, 15.949166313956635, 6.752149323557307, 8.814989741749244, 10.679368775866736, 4.5187514560449795, 2.372388332668417, 7.144153818057939, 4.659718944075487, 2.421720624287829, 4.525057309835713, 3.852414109473475, 2.1063892138367146, 6.283126108873474, 4.630007905422213, 4.616631724594518, 6.6840145499542265, 3.0758153735372797, 4.732250725647452, 5.805885731229365, 8.895032449422782, 8.937592063841578, 5.517729387960062, 2.0887563393904984, 4.184751779032073, 5.029053382496042, 7.144153818057939, 5.959404099938496, 15.949166313956635, 6.752149323557307, 6.527908835291165, 3.080653192313508, 11.379939099210782, 4.330250324339978, 5.010038116382555, 4.781430070596267, 8.084102233206453, 4.970586923996079, 6.764818582369522, 4.438265602025185, 10.281326810542673, 15.949166313956635, 6.707110264748875, 4.23041480479127, 13.047244869283986, 4.232379828021328, 5.672828834461906, 5.790744821243278, 15.949166313956635, 3.3769104328260497, 4.334162522331271, 5.267363726353742, 3.954879230364945, 5.704899093420234, 5.850510011699359, 4.212515494232063, 13.047244869283986, 4.903736263100128, 5.664557488711229, 3.632342260517896, 1.9963179150927937, 3.154302141794926, 9.434028950155469, 7.354587408475632, 13.047244869283986, 2.724637505676915, 7.941605310581307, 7.941605310581307, 4.5648475050920645, 8.982043826412411, 6.333293367591493, 7.144153818057939, 1.851617835159555, 2.35382209131815, 6.000041745670322, 2.660213310384459, 3.6256719829624062]",great value perfect size 2 people like medium size hotel room great price nice amenity amazing location cleanliness large part rate experience unit spotless dylan hire someone clean guest leave great job people like soft bed veloured towel cant sleep bird noise heavy door slam people enter building want meet owner perfect people need take green line st mary stop want perfectly middle downtown boston area coolidge example want easy check check love appeal brownstone great stay would thoroughly recommend airbnb ,"great value! perfect size for 2 people (like a medium size hotel room), great price, nice amenities, amazing location. cleanliness is a large part of how i rate my experience, and the unit was spotless. dylan hires someone to clean after his guests leave, and they do a great job. 

not for people who:
- like soft beds
- are against veloured towels
- can't sleep with bird or other noises (heavy door that slams when people enter the building) 
- want to meet the owner

perfect for people who:
- need to take the t (green line, st. mary's stop) 
- want to be perfectly in the middle of downtown boston and other areas (coolidge for example)
- want an easy check in and check out 
- love the appeal of brownstones 

we had a great stay and would thoroughly recommend this airbnb! ",-84.71808045,0,1
